Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
347,31,Male,Hoodie,58.41504131,New Mexico,L,Mauve,Winter,NA,Express,Yes,3,Debit Card,
18,47,Female,Backpack,55.553915,Mississippi,XL,Mauve,Winter,5,2-Day Shipping,Yes,4,Debit Card,
713,34,Male,Boots,41.98188131,New Hampshire,XL,Terra cotta,Fall,NA,2-Day Shipping,Yes,5,Debit Card,
1059,38,Male,Boots,53.80182346,New Mexico,L,Brown,Winter,NA,Standard,Yes,9,Debit Card,
318,31,Female,Dress,57.06081386,West Virginia,L,Turquoise,Summer,5,2-Day Shipping,Yes,9,Debit Card,
964,41,Male,Shorts,45.67248538,South Carolina,L,Brick red,Summer,5,2-Day Shipping,Yes,4,Debit Card,
893,33,Male,Sunglasses,46.63927308,New Mexico,L,Pale peach,Summer,NA,2-Day Shipping,Yes,1,Debit Card,
1274,48,Female,Gloves,46.93764616,Mississippi,L,Burnt orange,Winter,4,2-Day Shipping,Yes,5,Debit Card,
1570,56,Female,Pajamas,43.15968634,Hawaii,M,Burnt orange,Fall,4,2-Day Shipping,Yes,3,Debit Card,
187,66,Female,Sweater,45.04567071,Minnesota,S,Terra cotta,Winter,NA,Standard,Yes,3,Cash,
614,24,Female,Dress,57.5184054,Pennsylvania,L,Brick red,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
806,28,Female,Shorts,39.69090477,Connecticut,L,Muted mustard yellow,Summer,NA,Standard,Yes,5,Debit Card,
60,30,Male,T-shirt,48.78652724,Louisiana,L,Turquoise,Spring,NA,Standard,Yes,1,Debit Card,
1647,32,Female,Sunglasses,51.02634806,Nebraska,S,Fuchsia,Summer,4,2-Day Shipping,Yes,0,Debit Card,
930,32,Male,Pajamas,56.48409665,Nebraska,M,Terra cotta,Winter,NA,Standard,Yes,2,Debit Card,
884,49,Female,Sweater,47.8037667,Pennsylvania,S,Aubergine,Fall,5,2-Day Shipping,Yes,0,Debit Card,
1512,26,Female,Boots,50.81524707,Georgia,M,Burnt orange,Winter,NA,Standard,Yes,6,Debit Card,
1156,35,Male,Sweater,56.24416041,Tennessee,S,Terra cotta,Winter,NA,Standard,Yes,20,Debit Card,
712,39,Female,Running Shoes,54.46882756,New Hampshire,M,Fuchsia,Spring,NA,2-Day Shipping,Yes,1,Debit Card,
917,19,Male,Shorts,50.51134439,Illinois,S,White,Spring,NA,2-Day Shipping,Yes,1,Debit Card,
692,46,Female,Dress,46.07752475,Massachusetts,L,Baby blue,Summer,4,Next Day Air,Yes,14,Debit Card,
238,27,Male,Sweater,51.40031848,Iowa,M,Burnt orange,Fall,5,2-Day Shipping,Yes,2,Debit Card,
145,30,Male,Running Shoes,40.57944376,New Jersey,M,Terra cotta,Spring,5,2-Day Shipping,Yes,5,Debit Card,
1309,28,Female,Gloves,52.62645373,Rhode Island,L,Baby blue,Winter,4,2-Day Shipping,Yes,7,Debit Card,
838,21,Female,Hoodie,54.95024481,Illinois,L,Muted mustard yellow,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
1095,60,Female,Sunglasses,51.1355605,Connecticut,M,Lemon yellow,Summer,NA,2-Day Shipping,Yes,2,Debit Card,
364,32,Male,Jacket,39.61273861,Florida,L,Terra cotta,Winter,2,Standard,Yes,2,Debit Card,
388,52,Female,Shorts,51.49915482,Georgia,L,Fuchsia,Summer,NA,2-Day Shipping,Yes,2,Debit Card,
1028,35,Male,Boots,49.07967201,Ohio,L,Terra cotta,Winter,NA,Standard,Yes,6,Debit Card,
527,18,Female,T-shirt,48.23144899,New Jersey,S,Terra cotta,Summer,NA,2-Day Shipping,Yes,3,Debit Card,
333,23,Male,Boots,53.22375014,New York,M,Mauve,Fall,4,2-Day Shipping,Yes,5,Debit Card,
1633,56,Male,T-shirt,53.37704254,Oregon,S,Pale peach,Summer,NA,2-Day Shipping,Yes,6,Debit Card,
813,34,Female,Running Shoes,41.85083438,Alaska,M,Pale peach,Summer,NA,2-Day Shipping,Yes,14,Debit Card,
1554,26,Female,Sweater,43.42229487,Delaware,M,Lemon yellow,Winter,4,2-Day Shipping,Yes,2,Debit Card,
896,31,Female,T-shirt,51.70034931,Mississippi,XL,Lemon yellow,Summer,4,Standard,Yes,4,Debit Card,
968,,Male,T-shirt,49.12586495,Georgia,S,Lavender,Summer,NA,2-Day Shipping,Yes,0,Debit Card,
860,53,Female,T-shirt,45.38650713,Wisconsin,M,Baby blue,Spring,2,2-Day Shipping,Yes,3,Debit Card,
1625,36,Female,Sweater,51.48360472,Florida,M,Muted mustard yellow,Winter,NA,Standard,Yes,0,Debit Card,
1293,34,Female,Shorts,55.87303811,Kentucky,M,White,Spring,NA,2-Day Shipping,Yes,3,Debit Card,
666,46,Female,Sunglasses,53.41811988,New Mexico,M,Lemon yellow,Summer,NA,2-Day Shipping,Yes,2,Debit Card,
655,30,Female,Dress,49.9014608,California,L,Lavender,Spring,NA,Standard,Yes,11,Debit Card,
827,,Female,Scarf,52.60933085,,M,Black,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
68,41,Female,Pajamas,47.71921909,Connecticut,L,Black,Winter,5,Next Day Air,Yes,8,Debit Card,
459,42,Male,Leggings,45.60491316,Arkansas,L,Brick red,Winter,5,2-Day Shipping,Yes,8,Debit Card,
257,32,Female,Leggings,48.55856906,South Dakota,XL,Burnt orange,Fall,NA,2-Day Shipping,Yes,19,Debit Card,
567,45,Male,Jacket,48.01556305,Alabama,M,Muted mustard yellow,Winter,4,2-Day Shipping,Yes,6,Debit Card,
158,24,Female,T-shirt,47.02458306,Vermont,S,Lemon yellow,Summer,NA,Standard,Yes,2,Debit Card,
1585,,Male,Handbag,49.36870085,,S,Lemon yellow,Spring,NA,2-Day Shipping,Yes,3,Debit Card,
844,20,Male,Dress,54.9162849,Pennsylvania,S,Baby blue,Spring,NA,2-Day Shipping,Yes,9,Debit Card,
421,31,Male,Shorts,48.76184762,North Carolina,S,Baby blue,Summer,NA,Standard,Yes,0,Debit Card,
91,35,Male,Belt,40.91929781,South Carolina,L,Brown,Fall,NA,Standard,Yes,2,Debit Card,
1229,43,Female,Gloves,48.2157628,Indiana,S,Baby blue,Winter,4,2-Day Shipping,Yes,11,Debit Card,
578,47,Female,Shorts,50.95260665,,M,Lemon yellow,Spring,2,2-Day Shipping,Yes,3,Debit Card,
1186,39,Female,Leggings,49.50712819,Maine,M,Aubergine,Winter,NA,2-Day Shipping,Yes,20,Debit Card,
1076,21,Female,Jacket,53.47070686,Missouri,L,Mauve,Winter,NA,2-Day Shipping,Yes,2,Debit Card,
988,40,Female,Leggings,57.34988573,West Virginia,M,Pale peach,Winter,NA,Next Day Air,Yes,0,Debit Card,
1583,24,Female,Jacket,53.15363518,Hawaii,L,Muted mustard yellow,Winter,4,Standard,Yes,2,Debit Card,
1456,31,Female,T-shirt,47.2000785,Alabama,L,Periwinkle,Spring,NA,2-Day Shipping,Yes,3,Debit Card,
365,19,Female,Running Shoes,57.46851013,North Dakota,L,Lavender,Summer,NA,2-Day Shipping,Yes,12,Debit Card,
497,34,Male,Jacket,40.30119133,California,S,Aubergine,Winter,NA,2-Day Shipping,Yes,2,Debit Card,
866,18,Female,Gloves,51.58101095,Colorado,L,Brick red,Winter,NA,2-Day Shipping,Yes,2,Debit Card,
1323,,Male,Dress,53.75127854,,M,Ruby Red,Fall,NA,2-Day Shipping,Yes,2,Debit Card,
553,34,Male,Running Shoes,52.40437647,Missouri,M,Aubergine,Summer,NA,2-Day Shipping,Yes,9,Debit Card,
716,29,Female,Leggings,36.1781684,Delaware,L,Aubergine,Winter,5,2-Day Shipping,Yes,9,Debit Card,
1675,19,Male,Leggings,51.42469017,Alaska,M,Black,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
824,30,Male,Jacket,46.96020125,Georgia,M,Brick red,Fall,NA,2-Day Shipping,Yes,2,Debit Card,
577,33,Female,Pajamas,58.72196262,Washington,M,Brick red,Fall,NA,2-Day Shipping,Yes,6,Debit Card,
1144,59,Female,T-shirt,47.23818977,Nevada,L,Burnt orange,Summer,NA,Standard,Yes,5,Debit Card,
508,28,Male,Backpack,55.72339421,Maine,M,White,Fall,5,Standard,Yes,6,Debit Card,
176,49,Female,Running Shoes,57.49037806,Oklahoma,L,Periwinkle,Summer,NA,2-Day Shipping,Yes,20,Debit Card,
1513,41,Male,Sweater,57.24262174,Wisconsin,L,Burnt orange,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
98,46,Female,Sweater,51.58226989,Virginia,M,Aubergine,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
363,39,Female,Handbag,56.10636147,Texas,M,Lavender,Fall,5,2-Day Shipping,Yes,11,Debit Card,
531,56,Female,Leggings,50.34954807,Montana,XL,Aubergine,Winter,NA,2-Day Shipping,Yes,10,Debit Card,
272,22,Male,Backpack,50.63987529,Maryland,XL,Brown,Winter,NA,2-Day Shipping,Yes,20,Debit Card,
1260,23,Male,Leggings,47.24746491,Minnesota,M,Muted mustard yellow,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
486,26,Male,Jacket,45.41398237,Tennessee,S,Brown,Winter,NA,2-Day Shipping,Yes,5,Debit Card,
10,44,Male,Leggings,50.52101825,Missouri,M,Aubergine,Winter,NA,2-Day Shipping,Yes,10,Debit Card,
302,38,Female,Shorts,50.2283475,Pennsylvania,M,Lavender,Summer,NA,2-Day Shipping,Yes,2,Debit Card,
1515,43,Female,Jacket,45.68563479,Utah,L,Muted mustard yellow,Fall,NA,Next Day Air,Yes,1,Debit Card,
473,,Female,Pajamas,52.28177107,Georgia,L,Black,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
378,20,Female,Handbag,57.88746839,Maine,M,Lavender,Summer,NA,2-Day Shipping,Yes,7,Debit Card,
624,43,Female,Handbag,50.71063353,Nevada,M,White,Summer,4,2-Day Shipping,Yes,15,Debit Card,
194,44,Male,T-shirt,45.4566287,North Dakota,S,Lemon yellow,Spring,5,2-Day Shipping,Yes,0,Debit Card,
1370,39,Female,Dress,54.78419021,Iowa,M,Burnt orange,Fall,NA,Standard,Yes,1,Debit Card,
1071,36,Male,Leggings,47.25470376,North Carolina,M,Black,Winter,2,Standard,Yes,0,Debit Card,
1632,29,Male,Sunglasses,59.43830364,Indiana,L,Lavender,Summer,NA,Standard,Yes,10,Debit Card,
53,32,Female,Pajamas,49.18272336,Alaska,M,Aubergine,Winter,NA,Standard,Yes,4,Debit Card,
548,53,Male,Gloves,50.05764596,Nevada,M,Brick red,Fall,NA,Standard,Yes,2,Debit Card,
1091,30,Female,Hoodie,64.25356755,,M,Black,Fall,5,2-Day Shipping,Yes,5,Debit Card,
99,,Female,Handbag,47.2235132,New York,XL,White,Summer,NA,Express,Yes,0,Debit Card,
842,47,Female,Shorts,45.48951111,Texas,M,Baby blue,Summer,NA,2-Day Shipping,Yes,7,Debit Card,
1341,26,Male,Running Shoes,49.50790863,Idaho,M,White,Summer,4,2-Day Shipping,Yes,4,Debit Card,
568,24,Male,Gloves,59.42901054,New Hampshire,S,Burnt orange,Winter,NA,2-Day Shipping,Yes,7,Debit Card,
427,54,Female,Shorts,45.04386728,Louisiana,M,Mauve,Summer,NA,Next Day Air,Yes,8,Debit Card,
1650,46,Female,T-shirt,45.21332246,Wisconsin,M,Pale peach,Spring,5,2-Day Shipping,Yes,0,Debit Card,
229,24,Male,Handbag,53.17545567,New Hampshire,M,Fuchsia,Spring,NA,Standard,Yes,1,Debit Card,
1054,32,Male,Sweater,55.87841117,Kansas,M,Burnt orange,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
1231,,Male,Handbag,53.03751169,Illinois,L,Turquoise,Summer,NA,Express,Yes,0,Debit Card,
511,40,Male,Jacket,48.69576923,West Virginia,M,Black,Winter,2,Next Day Air,Yes,8,Debit Card,
1435,24,Male,Hoodie,44.36715178,,L,Aubergine,Winter,NA,2-Day Shipping,Yes,4,Debit Card,
304,30,Male,Shorts,45.79832869,Oregon,M,Lavender,Spring,NA,2-Day Shipping,Yes,4,Debit Card,
499,30,Female,Dress,53.69808009,Iowa,M,Black,Fall,5,Standard,Yes,11,Debit Card,
1207,,Male,Scarf,40.00690119,Mississippi,S,Brown,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
1664,45,Female,Hoodie,53.40596284,Maine,XL,Burnt orange,Winter,4,2-Day Shipping,Yes,5,Debit Card,
1051,40,Female,Running Shoes,55.03087239,Florida,M,Periwinkle,Spring,5,2-Day Shipping,Yes,3,Debit Card,
348,23,Male,Jacket,53.61881111,Oregon,L,Mauve,Fall,4,2-Day Shipping,Yes,4,Debit Card,
756,37,Female,Gloves,56.73340399,Florida,M,Ruby Red,Fall,NA,Standard,Yes,10,Debit Card,
1629,40,Male,Sweater,63.44054962,Massachusetts,S,Aubergine,Fall,NA,2-Day Shipping,Yes,2,Debit Card,
299,41,Female,Jacket,54.65027689,Maryland,M,Terra cotta,Winter,NA,Standard,Yes,1,Debit Card,
103,22,Female,Gloves,53.49229503,Oklahoma,L,Black,Fall,NA,Standard,Yes,0,Debit Card,
167,27,Male,Sunglasses,37.48269009,Delaware,XL,Lavender,Summer,NA,2-Day Shipping,Yes,0,Debit Card,
444,,Female,Jacket,39.56751682,Hawaii,M,Ruby Red,Winter,NA,Standard,Yes,20,Debit Card,
1437,45,Male,Backpack,46.37627957,,M,Burnt orange,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
120,38,Male,Gloves,54.53095175,,M,Muted mustard yellow,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
1178,41,Female,Shorts,60.57771676,Iowa,M,Brick red,Fall,NA,2-Day Shipping,Yes,3,Debit Card,
1203,,Female,Backpack,56.20838315,Maryland,S,Aubergine,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
1565,42,Female,Hoodie,47.25545371,California,XL,Aubergine,Winter,5,Standard,Yes,5,Debit Card,
1482,43,Male,Pajamas,41.37012322,Maryland,S,Mauve,Fall,4,Standard,Yes,0,Debit Card,
1550,35,Female,Shorts,46.3695132,Kansas,M,White,Summer,NA,Standard,Yes,6,Debit Card,
918,20,Male,Running Shoes,46.0120948,,M,Fuchsia,Summer,NA,2-Day Shipping,Yes,8,Debit Card,
1622,47,Male,Backpack,46.90251876,Ohio,L,Brick red,Winter,2,2-Day Shipping,Yes,4,Debit Card,
1362,30,Female,Boots,33.76145651,Alabama,M,Muted mustard yellow,Fall,5,2-Day Shipping,Yes,11,Debit Card,
1408,,Male,Dress,56.71068256,Nevada,XL,Pale peach,Summer,4,Next Day Air,Yes,1,Debit Card,
332,,Male,Boots,49.06966818,Florida,L,Terra cotta,Winter,4,Standard,Yes,4,Debit Card,
724,32,Female,Boots,53.61639465,Missouri,L,Ruby Red,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
436,,Male,Backpack,48.95261952,Montana,XL,Aubergine,Fall,4,2-Day Shipping,Yes,1,Debit Card,
833,22,Female,Handbag,54.28265462,California,L,Burnt orange,Summer,4,2-Day Shipping,Yes,2,Debit Card,
163,19,Female,Socks,54.6753972,California,M,Black,Fall,5,Standard,Yes,2,Debit Card,
191,18,Male,Leggings,43.79474614,Indiana,XL,Aubergine,Fall,NA,2-Day Shipping,Yes,13,Debit Card,
1427,38,Male,Backpack,48.94124957,,M,Mauve,Winter,2,Standard,Yes,0,Debit Card,
200,,Female,Socks,48.36705845,Idaho,XL,Brick red,Fall,4,Standard,Yes,18,Debit Card,
529,51,Female,Handbag,49.84743754,Maryland,S,Lavender,Spring,NA,Standard,Yes,9,Debit Card,
1002,24,Male,Leggings,56.91952101,Washington,M,Burnt orange,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
1090,44,Female,Shorts,48.38217197,Arizona,M,Periwinkle,Spring,NA,2-Day Shipping,Yes,0,Debit Card,
461,60,Male,Dress,58.85325278,South Carolina,L,Burnt orange,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
947,39,Male,Sunglasses,52.89776293,Pennsylvania,XL,Muted mustard yellow,Fall,2,2-Day Shipping,Yes,20,Debit Card,
483,31,Male,Dress,45.49554719,Connecticut,M,Burnt orange,Summer,NA,Standard,Yes,4,Debit Card,
1174,30,Female,Backpack,50.01968458,,M,Aubergine,Winter,2,2-Day Shipping,Yes,4,Debit Card,
617,18,Female,Sunglasses,45.21706707,Pennsylvania,L,White,Spring,5,2-Day Shipping,Yes,18,Debit Card,
222,58,Female,Dress,62.34391345,North Carolina,XL,Lemon yellow,Spring,4,2-Day Shipping,Yes,7,Debit Card,
743,38,Male,Handbag,46.40193791,Nevada,M,Fuchsia,Spring,5,2-Day Shipping,Yes,13,Debit Card,
1135,45,Female,T-shirt,51.23522142,Wisconsin,M,Turquoise,Summer,NA,2-Day Shipping,Yes,1,Debit Card,
945,34,Male,Scarf,56.76253425,Indiana,S,Ruby Red,Winter,2,2-Day Shipping,Yes,2,Debit Card,
216,53,Female,Socks,61.5364835,New Jersey,S,Muted mustard yellow,Fall,1,Standard,Yes,4,Debit Card,
307,20,Male,Shorts,43.43455083,North Dakota,S,Lavender,Summer,NA,2-Day Shipping,Yes,1,Debit Card,
1182,21,Female,Socks,41.81935803,New York,L,Ruby Red,Winter,NA,2-Day Shipping,Yes,4,Debit Card,
728,41,Female,Backpack,55.22744341,Arkansas,S,Terra cotta,Winter,5,2-Day Shipping,Yes,14,Debit Card,
1298,39,Female,Boots,53.44236326,New Jersey,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
777,37,Male,Jeans,54.01891161,Alabama,M,Brown,Fall,5,Standard,Yes,12,Debit Card,
55,45,Female,Dress,46.33148262,New Mexico,M,Fuchsia,Spring,4,2-Day Shipping,Yes,15,Debit Card,
1505,46,Male,Gloves,54.76551418,Alaska,M,Brick red,Fall,4,2-Day Shipping,Yes,3,Debit Card,
166,,Male,Hoodie,47.7622203,Kentucky,S,Terra cotta,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
1202,37,Male,Leggings,57.78037182,Illinois,XL,Aubergine,Winter,5,Standard,Yes,16,Debit Card,
214,18,Female,Leggings,48.6434266,Nevada,L,Terra cotta,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
1485,40,Female,T-shirt,44.05977613,Nebraska,M,Fuchsia,Summer,2,2-Day Shipping,Yes,0,Debit Card,
862,,Female,Running Shoes,55.58264095,Virginia,XL,Baby blue,Summer,NA,2-Day Shipping,Yes,2,Debit Card,
230,37,Male,Dress,55.4407996,Ohio,S,White,Spring,NA,2-Day Shipping,Yes,0,Debit Card,
125,47,Female,Shorts,44.39583392,Nevada,M,Lemon yellow,Summer,NA,Standard,Yes,2,Debit Card,
1314,33,Male,Running Shoes,48.17118288,Missouri,M,Mauve,Fall,NA,2-Day Shipping,Yes,8,Debit Card,
859,42,Male,Sunglasses,36.74350505,Oklahoma,L,Fuchsia,Spring,NA,2-Day Shipping,Yes,8,Debit Card,
1646,31,Female,Pajamas,52.47878435,Ohio,L,Burnt orange,Winter,2,2-Day Shipping,Yes,0,Debit Card,
259,,Male,Leggings,58.31951741,Alabama,S,Black,Winter,NA,Express,Yes,0,Debit Card,
1026,21,Male,Gloves,51.08685359,Nebraska,M,Burnt orange,Winter,5,2-Day Shipping,Yes,13,Debit Card,
1382,47,Female,Dress,46.26680489,Illinois,L,Black,Fall,4,Standard,Yes,8,Debit Card,
381,35,Male,Pajamas,47.69527321,,XL,Muted mustard yellow,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
1412,52,Female,Running Shoes,43.39630328,Louisiana,L,Fuchsia,Summer,NA,Standard,Yes,1,Debit Card,
1060,22,Male,Pajamas,52.69292625,North Carolina,M,Brown,Winter,NA,Standard,Yes,6,Debit Card,
1525,36,Male,Gloves,45.26072037,Massachusetts,L,Ruby Red,Fall,NA,2-Day Shipping,Yes,2,Debit Card,
574,33,Female,Scarf,46.47867449,California,M,Muted mustard yellow,Winter,5,2-Day Shipping,Yes,0,Debit Card,
1634,39,Female,Jacket,39.1668365,,M,Aubergine,Winter,4,Standard,Yes,15,Debit Card,
1589,,Male,Shorts,40.98203196,,L,Periwinkle,Summer,NA,2-Day Shipping,Yes,7,Debit Card,
709,44,Female,Hoodie,46.06846513,Kentucky,L,Mauve,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
1422,33,Female,Handbag,50.22384125,Pennsylvania,S,Turquoise,Summer,NA,2-Day Shipping,Yes,13,Debit Card,
287,21,Male,Sunglasses,52.52740971,Nebraska,L,Baby blue,Summer,NA,Standard,Yes,10,Debit Card,
1354,27,Male,Dress,37.67023047,Oregon,M,Lavender,Summer,4,Standard,Yes,11,Debit Card,
562,,Female,Sweater,38.3190145,Alabama,M,Muted mustard yellow,Winter,2,Standard,Yes,0,Debit Card,
47,25,Male,Boots,49.05501231,California,L,Brick red,Winter,NA,2-Day Shipping,Yes,12,Debit Card,
1593,26,Female,Sweater,53.69921843,Iowa,M,Ruby Red,Winter,4,2-Day Shipping,Yes,0,Debit Card,
371,41,Male,T-shirt,52.27255765,,M,Baby blue,Fall,NA,2-Day Shipping,Yes,7,Debit Card,
1106,18,Female,Sunglasses,60.3731377,Massachusetts,S,White,Summer,4,2-Day Shipping,Yes,0,Debit Card,
1673,,Female,Boots,45.85083196,South Carolina,L,Aubergine,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
539,49,Female,Jacket,60.95502095,,XL,Mauve,Winter,NA,2-Day Shipping,Yes,6,Debit Card,
1265,30,Male,Leggings,47.02511937,Vermont,S,Ruby Red,Winter,NA,2-Day Shipping,Yes,5,Debit Card,
1466,30,Female,Pajamas,53.82626246,Nebraska,XL,Mauve,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
1195,,Female,Sweater,46.18218682,New York,S,Mauve,Fall,5,2-Day Shipping,Yes,18,Debit Card,
938,,Male,Sunglasses,47.01265713,Iowa,M,Periwinkle,Summer,NA,2-Day Shipping,Yes,12,Debit Card,
1663,34,Female,T-shirt,34.04468675,,M,Burnt orange,Fall,5,2-Day Shipping,Yes,2,Debit Card,
1628,47,Female,Socks,47.52841941,Maine,M,Terra cotta,Fall,NA,2-Day Shipping,Yes,3,Debit Card,
1179,43,Male,Jacket,44.84222268,South Carolina,M,Black,Winter,4,2-Day Shipping,Yes,20,Debit Card,
996,39,Male,Backpack,43.38867207,Idaho,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
192,51,Male,T-shirt,48.71291437,Utah,M,Pale peach,Summer,NA,2-Day Shipping,Yes,0,Debit Card,
1301,31,Female,Gloves,38.61104554,West Virginia,M,Terra cotta,Winter,4,2-Day Shipping,Yes,4,Debit Card,
611,21,Female,Jeans,49.62466507,Oklahoma,M,Brown,Fall,NA,2-Day Shipping,Yes,7,Debit Card,
622,30,Male,T-shirt,45.59812139,Kansas,S,Baby blue,Spring,NA,2-Day Shipping,Yes,0,Debit Card,
1004,45,Female,Backpack,51.1688402,Ohio,M,Periwinkle,Fall,NA,2-Day Shipping,Yes,14,Debit Card,
331,,Male,Leggings,47.92491553,North Dakota,M,Brown,Winter,5,2-Day Shipping,Yes,0,Debit Card,
1457,20,Female,Shorts,52.34817992,Montana,S,Fuchsia,Spring,NA,Standard,Yes,5,Debit Card,
523,,Female,T-shirt,48.16202317,Minnesota,M,Periwinkle,Summer,NA,2-Day Shipping,Yes,19,Debit Card,
1406,56,Female,Handbag,46.74586517,New Hampshire,M,Baby blue,Summer,NA,2-Day Shipping,Yes,7,Debit Card,
602,,Female,T-shirt,49.79473609,West Virginia,M,Ruby Red,Summer,NA,2-Day Shipping,Yes,13,Debit Card,
841,25,Female,Socks,49.74685826,Alabama,L,Terra cotta,Fall,2,Standard,Yes,20,Debit Card,
790,22,Male,Scarf,64.2703861,Idaho,S,Brick red,Winter,4,Standard,Yes,4,Debit Card,
948,35,Male,Backpack,59.90605244,Indiana,M,Ruby Red,Fall,4,2-Day Shipping,Yes,1,Debit Card,
232,,Female,Sunglasses,44.67087193,Tennessee,M,Baby blue,Summer,5,Standard,Yes,11,Debit Card,
1517,,Female,Sunglasses,55.25768999,Nevada,L,White,Spring,4,2-Day Shipping,Yes,3,Debit Card,
781,30,Male,Backpack,45.02390167,New York,M,Mauve,Winter,NA,2-Day Shipping,Yes,6,Debit Card,
416,34,Female,Socks,53.84269842,Connecticut,M,Ruby Red,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
875,30,Male,Boots,52.66296521,Maine,M,Mauve,Fall,NA,2-Day Shipping,Yes,4,Debit Card,
1251,32,Female,Pajamas,63.7934401,New Hampshire,XL,Brown,Fall,NA,2-Day Shipping,Yes,9,Debit Card,
983,29,Female,Handbag,46.62220569,Texas,S,Lemon yellow,Summer,NA,Standard,Yes,3,Debit Card,
188,39,Male,Handbag,56.54614719,,S,Pale peach,Fall,4,2-Day Shipping,Yes,5,Debit Card,
1312,39,Female,Boots,49.50702582,Tennessee,M,Mauve,Fall,5,2-Day Shipping,Yes,20,Debit Card,
1549,51,Male,Leggings,50.02998361,Maryland,M,Brick red,Winter,2,2-Day Shipping,Yes,10,Debit Card,
604,25,Female,Sweater,41.06978209,Massachusetts,L,Muted mustard yellow,Fall,NA,2-Day Shipping,Yes,3,Debit Card,
394,,Female,Boots,48.73042237,Vermont,L,Mauve,Fall,NA,Standard,Yes,1,Debit Card,
1256,30,Female,Sweater,44.33831524,Indiana,M,Black,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
632,,Male,Boots,44.39535327,Washington,S,Black,Fall,NA,2-Day Shipping,Yes,4,Debit Card,
642,,Male,Gloves,47.38967837,Alaska,M,Brick red,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
1234,28,Female,Boots,54.52698254,Utah,L,Mauve,Winter,NA,2-Day Shipping,Yes,20,Debit Card,
931,20,Male,Scarf,57.12800698,Hawaii,L,Brick red,Winter,NA,2-Day Shipping,Yes,17,Debit Card,
1623,35,Male,Scarf,50.08489545,Missouri,S,Aubergine,Winter,4,2-Day Shipping,Yes,0,Debit Card,
1438,21,Female,Sunglasses,62.86214389,Montana,XL,Fuchsia,Summer,4,Standard,Yes,1,Debit Card,
419,41,Male,Pajamas,65.33855946,,L,Black,Fall,NA,2-Day Shipping,Yes,18,Debit Card,
1590,39,Female,T-shirt,49.89350172,,M,Baby blue,Summer,5,2-Day Shipping,Yes,9,Debit Card,
682,,Male,Leggings,51.03413965,Louisiana,XL,Mauve,Fall,NA,2-Day Shipping,Yes,2,Debit Card,
118,32,Male,Sunglasses,53.36396673,South Dakota,L,White,Summer,NA,2-Day Shipping,Yes,1,Debit Card,
1478,38,Female,T-shirt,45.29193807,Oregon,XL,Pale peach,Summer,4,2-Day Shipping,Yes,7,Debit Card,
851,36,Male,Running Shoes,53.20027681,,L,Baby blue,Spring,NA,2-Day Shipping,Yes,2,Debit Card,
329,33,Female,T-shirt,43.1192937,Florida,M,Pale peach,Spring,NA,2-Day Shipping,Yes,1,Debit Card,
597,21,Female,Backpack,62.35690653,,XL,Ruby Red,Winter,2,2-Day Shipping,Yes,2,Debit Card,
1637,64,Female,Socks,43.90725764,North Dakota,L,Brown,Winter,NA,2-Day Shipping,Yes,15,Debit Card,
1569,19,Male,Pajamas,45.00168506,Washington,L,Burnt orange,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
536,23,Male,T-shirt,52.50021574,West Virginia,L,Burnt orange,Fall,NA,2-Day Shipping,Yes,6,Debit Card,
1514,30,Male,Sunglasses,43.19113988,Texas,M,Lavender,Summer,5,Next Day Air,Yes,20,Debit Card,
987,20,Female,Shorts,54.34928306,Connecticut,S,Baby blue,Spring,NA,2-Day Shipping,Yes,13,Debit Card,
